name,slug,value,date_of_information,ranking,region
"Oman","oman","21,940,000,000","2017 est.","35","Middle East"
"Kuwait","kuwait","21,720,000,000","2017 est.","36","Middle East"
"Trinidad and Tobago","trinidad-and-tobago","21,240,000,000","2017 est.","37","Central America"
"Poland","poland","20,100,000,000","2017 est.","38","Europe"
"Belarus","belarus","17,700,000,000","2017 est.","39","Europe"
"Belgium","belgium","17,610,000,000","2017 est.","40","Europe"
"Nigeria","nigeria","17,240,000,000","2017 est.","41","Africa"
"Bahrain","bahrain","15,890,000,000","2017 est.","42","Middle East"
"Kazakhstan","kazakhstan","15,370,000,000","2017 est.","43","Central Asia"
"Singapore","singapore","12,970,000,000","2017 est.","44","East Asia/Southeast Asia"
"Romania","romania","11,580,000,000","2017 est.","45","Europe"
"Hungary","hungary","10,390,000,000","2017 est.","46","Europe"
"Azerbaijan","azerbaijan","10,340,000,000","2017 est.","47","Middle East"
"Colombia","colombia","10,080,000,000","2017 est.","48","South America"
"Israel","israel","9,995,000,000","2017 est.","49","Middle East"
"Austria","austria","9,486,000,000","2017 est.","50","Europe"
"Czechia","czechia","8,721,000,000","2017 est.","51","Europe"
"Vietnam","vietnam","8,098,000,000","2017 est.","52","East Asia/Southeast Asia"
"Peru","peru","7,483,000,000","2017 est.","53","South America"
"Portugal","portugal","6,258,000,000","2017 est.","54","Europe"
"Ireland","ireland","5,238,000,000","2017 est.","55","Europe"
"Jordan","jordan","5,238,000,000","2017 est.","56","Middle East"
"New Zealand","new-zealand","5,182,000,000","2017 est.","57","Australia - Oceania"
"Chile","chile","5,125,000,000","2017 est.","58","South America"
"Tunisia","tunisia","5,125,000,000","2017 est.","59","Africa"
"South Africa","south-africa","5,069,000,000","2017 est.","60","Africa"
"Greece","greece","4,927,000,000","2017 est.","61","Europe"
"Slovakia","slovakia","4,672,000,000","2017 est.","62","Europe"
"Burma","burma","4,502,000,000","2017 est.","63","East Asia/Southeast Asia"
"Libya","libya","4,446,000,000","2017 est.","64","Africa"
"Norway","norway","4,049,000,000","2017 est.","65","Europe"
"Brunei","brunei","3,936,000,000","2017 est.","66","East Asia/Southeast Asia"
"Syria","syria","3,738,000,000","2017 est.","67","Middle East"
"Switzerland","switzerland","3,709,000,000","2017 est.","68","Europe"
"Hong Kong","hong-kong","3,370,000,000","2017 est.","69","East Asia/Southeast Asia"
