name,slug,value,date_of_information,ranking,region
"Uganda","uganda","14.5","2017 est.","199","Africa"
"Costa Rica","costa-rica","14.3","2017 est.","200","Central America"
"Isle of Man","isle-of-man","14.2","FY05/06 est.","201","Europe"
"Paraguay","paraguay","14.2","2017 est.","202","South America"
"Ethiopia","ethiopia","13.9","2017 est.","203","Africa"
"Sri Lanka","sri-lanka","13.8","2017 est.","204","South Asia"
"Burma","burma","13.5","2017 est.","205","East Asia/Southeast Asia"
"Chad","chad","13.5","2017 est.","206","Africa"
"West Bank","west-bank","13.4","2017 est.","207","Middle East"
"Indonesia","indonesia","13.0","2017 est.","208","East Asia/Southeast Asia"
"Korea, North","korea-north","11.4","2007 est.","209","East Asia/Southeast Asia"
"Afghanistan","afghanistan","11.2","2017 est.","210","South Asia"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","11.2","2017 est.","211","Africa"
"Guatemala","guatemala","10.8","2017 est.","212","Central America"
"Timor-Leste","timor-leste","10.8","2017 est.","213","East Asia/Southeast Asia"
"Bangladesh","bangladesh","9.6","2017 est.","214","South Asia"
"India","india","9.2","2017 est.","215","South Asia"
"Yemen","yemen","9.0","2017 est.","216","Middle East"
"Puerto Rico","puerto-rico","8.9","2017 est.","217","Central America"
"South Sudan","south-sudan","8.5","FY2017/18 est.","218","Africa"
"Syria","syria","4.2","2017 est.","219","Middle East"
"Nigeria","nigeria","3.4","2017 est.","220","Africa"
"Somalia","somalia","2.1","2014 est.","221","Africa"
