name,slug,value,date_of_information,ranking,region
"San Marino","san-marino","16,000","","184","Europe"
"Liechtenstein","liechtenstein","13,727","","185","Europe"
"Lesotho","lesotho","13,426","","186","Africa"
"Malawi","malawi","13,101","","187","Africa"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","12,934","","188","Central America"
"Rwanda","rwanda","11,393","","189","Africa"
"Comoros","comoros","10,042","","190","Africa"
"American Samoa","american-samoa","8,984","","191","Australia - Oceania"
"Palau","palau","8,808","","192","Australia - Oceania"
"Samoa","samoa","8,770","","193","Australia - Oceania"
"Liberia","liberia","8,394","","194","Africa"
"British Virgin Islands","british-virgin-islands","7,640","","195","Central America"
"Anguilla","anguilla","7,461","","196","Central America"
"Greenland","greenland","7,133","","197","North America"
"Solomon Islands","solomon-islands","7,104","","198","Australia - Oceania"
"Equatorial Guinea","equatorial-guinea","6,779","","199","Africa"
"Tonga","tonga","6,637","","200","Australia - Oceania"
"Chad","chad","6,524","","201","Africa"
"Micronesia, Federated States of","micronesia-federated-states-of","6,420","","202","Australia - Oceania"
"Turks and Caicos Islands","turks-and-caicos-islands","6,096","","203","Central America"
"Haiti","haiti","5,952","","204","Central America"
"Sao Tome and Principe","sao-tome-and-principe","4,784","","205","Africa"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","4,086","","206","North America"
"Wallis and Futuna","wallis-and-futuna","4,012","","207","Australia - Oceania"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","3,921","","208","Africa"
"Vanuatu","vanuatu","3,809","","209","Australia - Oceania"
"Sierra Leone","sierra-leone","3,434","","210","Africa"
"Cook Islands","cook-islands","3,305","","211","Australia - Oceania"
"Montserrat","montserrat","3,227","","212","Central America"
"Marshall Islands","marshall-islands","3,172","","213","Australia - Oceania"
"Central African Republic","central-african-republic","2,934","","214","Africa"
"Dominica","dominica","2,751","","215","Central America"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","2,255"," est.","216","South America"
"Timor-Leste","timor-leste","2,075","","217","East Asia/Southeast Asia"
"Tuvalu","tuvalu","1,978","","218","Australia - Oceania"
"Nauru","nauru","1,900"," est.","219","Australia - Oceania"
"Tokelau","tokelau","300"," est.","220","Australia - Oceania"
"Kiribati","kiribati","22","","221","Australia - Oceania"
"Guinea","guinea","0","","222","Africa"
"Guinea-Bissau","guinea-bissau","0","","223","Africa"
