name,slug,value,date_of_information,ranking,region
"Gambia, The","gambia-the","0","2016 est.","151","Africa"
"Gibraltar","gibraltar","0","2016 est.","152","Europe"
"Greenland","greenland","0","2016 est.","153","North America"
"Grenada","grenada","0","2016 est.","154","Central America"
"Guam","guam","0","2016 est.","155","Australia - Oceania"
"Guinea","guinea","0","2016 est.","156","Africa"
"Guinea-Bissau","guinea-bissau","0","2016 est.","157","Africa"
"Guyana","guyana","0","2016 est.","158","South America"
"Haiti","haiti","0","2016 est.","159","Central America"
"Iceland","iceland","0","2016 est.","160","Europe"
"Israel","israel","0","2016 est.","161","Middle East"
"Jamaica","jamaica","0","2016 est.","162","Central America"
"Japan","japan","0","2016 est.","163","East Asia/Southeast Asia"
"Kiribati","kiribati","0","2016 est.","164","Australia - Oceania"
"Korea, North","korea-north","0","2016 est.","165","East Asia/Southeast Asia"
"Korea, South","korea-south","0","2016 est.","166","East Asia/Southeast Asia"
"Kuwait","kuwait","0","2016 est.","167","Middle East"
"Liberia","liberia","0","2016 est.","168","Africa"
"Madagascar","madagascar","0","2016 est.","169","Africa"
"Malawi","malawi","0","2016 est.","170","Africa"
"Maldives","maldives","0","2016 est.","171","South Asia"
"Marshall Islands","marshall-islands","0","2016 est.","172","Australia - Oceania"
"Mauritania","mauritania","0","2016 est.","173","Africa"
"Mauritius","mauritius","0","2016 est.","174","Africa"
"Micronesia, Federated States of","micronesia-federated-states-of","0","2013 est.","175","Australia - Oceania"
"Montserrat","montserrat","0","2016 est.","176","Central America"
"Nauru","nauru","0","2016 est.","177","Australia - Oceania"
"New Caledonia","new-caledonia","0","2016 est.","178","Australia - Oceania"
"New Zealand","new-zealand","0","2016 est.","179","Australia - Oceania"
"Nigeria","nigeria","0","2016 est.","180","Africa"
"Niue","niue","0","2016 est.","181","Australia - Oceania"
"Northern Mariana Islands","northern-mariana-islands","0","January 2009 est.","182","Australia - Oceania"
"Oman","oman","0","2016 est.","183","Middle East"
"Papua New Guinea","papua-new-guinea","0","2016 est.","184","East Asia/Southeast Asia"
"Paraguay","paraguay","0","2016 est.","185","South America"
"Philippines","philippines","0","2016 est.","186","East Asia/Southeast Asia"
"Puerto Rico","puerto-rico","0","2016 est.","187","Central America"
"Qatar","qatar","0","2016 est.","188","Middle East"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","0","2016 est.","189","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","0","2016 est.","190","Central America"
"Saint Lucia","saint-lucia","0","2016 est.","191","Central America"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","0","2016 est.","192","North America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","0","2016 est.","193","Central America"
"Samoa","samoa","0","2016 est.","194","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","0","2016 est.","195","Africa"
"Saudi Arabia","saudi-arabia","0","2016 est.","196","Middle East"
"Senegal","senegal","0","2016 est.","197","Africa"
"Seychelles","seychelles","0","2016 est.","198","Africa"
"Sierra Leone","sierra-leone","0","2016 est.","199","Africa"
"Singapore","singapore","0","2016 est.","200","East Asia/Southeast Asia"
"Solomon Islands","solomon-islands","0","2016 est.","201","Australia - Oceania"
"Somalia","somalia","0","2016 est.","202","Africa"
"South Sudan","south-sudan","0","2016 est.","203","Africa"
"Sri Lanka","sri-lanka","0","2016 est.","204","South Asia"
"Sudan","sudan","0","2016 est.","205","Africa"
"Suriname","suriname","0","2016 est.","206","South America"
"Syria","syria","0","2016 est.","207","Middle East"
"Taiwan","taiwan","0","2016 est.","208","East Asia/Southeast Asia"
"Timor-Leste","timor-leste","0","2016 est.","209","East Asia/Southeast Asia"
"Tonga","tonga","0","2016 est.","210","Australia - Oceania"
"Trinidad and Tobago","trinidad-and-tobago","0","2016 est.","211","Central America"
"Turkmenistan","turkmenistan","0","2016 est.","212","Central Asia"
"Turks and Caicos Islands","turks-and-caicos-islands","0","2016 est.","213","Central America"
"Tuvalu","tuvalu","0","2014 est.","214","Australia - Oceania"
"Vanuatu","vanuatu","0","2016 est.","215","Australia - Oceania"
"Venezuela","venezuela","0","2016 est.","216","South America"
"Virgin Islands","virgin-islands","0","2016 est.","217","Central America"
"Yemen","yemen","0","2016 est.","218","Middle East"
