name,slug,value,date_of_information,ranking,region
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","-0.18","2021 est.","206","Central America"
"Saint Barthelemy","saint-barthelemy","-0.20","2021 est.","207","Central America"
"Russia","russia","-0.20","2021 est.","208","Central Asia"
"Germany","germany","-0.21","2021 est.","209","Europe"
"Bosnia and Herzegovina","bosnia-and-herzegovina","-0.21","2021 est.","210","Europe"
"Portugal","portugal","-0.23","2021 est.","211","Europe"
"Cuba","cuba","-0.23","2021 est.","212","Central America"
"Poland","poland","-0.23","2021 est.","213","Europe"
"Tonga","tonga","-0.23","2021 est.","214","Australia - Oceania"
"Trinidad and Tobago","trinidad-and-tobago","-0.28","2021 est.","215","Central America"
"Hungary","hungary","-0.29","2021 est.","216","Europe"
"Belarus","belarus","-0.29","2021 est.","217","Europe"
"Greece","greece","-0.34","2021 est.","218","Europe"
"Armenia","armenia","-0.35","2021 est.","219","Middle East"
"Northern Mariana Islands","northern-mariana-islands","-0.36","2021 est.","220","Australia - Oceania"
"Japan","japan","-0.37","2021 est.","221","East Asia/Southeast Asia"
"Romania","romania","-0.38","2021 est.","222","Europe"
"Montenegro","montenegro","-0.40","2021 est.","223","Europe"
"Virgin Islands","virgin-islands","-0.42","2021 est.","224","Central America"
"Serbia","serbia","-0.48","2021 est.","225","Europe"
"Croatia","croatia","-0.48","2021 est.","226","Europe"
"Ukraine","ukraine","-0.49","2021 est.","227","Europe"
"Micronesia, Federated States of","micronesia-federated-states-of","-0.64","2021 est.","228","Australia - Oceania"
"Bulgaria","bulgaria","-0.67","2021 est.","229","Europe"
"Estonia","estonia","-0.69","2021 est.","230","Europe"
"Lithuania","lithuania","-1.04","2021 est.","231","Europe"
"Moldova","moldova","-1.10","2021 est.","232","Europe"
"Latvia","latvia","-1.10","2021 est.","233","Europe"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","-1.20","2021 est.","234","North America"
"Puerto Rico","puerto-rico","-1.46","2021 est.","235","Central America"
"American Samoa","american-samoa","-2.10","2021 est.","236","Australia - Oceania"
"Cook Islands","cook-islands","-2.46","2021 est.","237","Australia - Oceania"
