name,slug,value,date_of_information,ranking,region
"Bolivia","bolivia","2,764,000.00","2016 est.","101","South America"
"Mozambique","mozambique","2,626,000.00","2016 est.","102","Africa"
"Angola","angola","2,613,000.00","2016 est.","103","Africa"
"Trinidad and Tobago","trinidad-and-tobago","2,608,000.00","2016 est.","104","Central America"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","2,587,000.00","2016 est.","105","Africa"
"Estonia","estonia","2,578,000.00","2016 est.","106","Europe"
"Zambia","zambia","2,573,000.00","2016 est.","107","Africa"
"Honduras","honduras","2,546,000.00","2016 est.","108","Central America"
"Kenya","kenya","2,401,000.00","2016 est.","109","Africa"
"Lebanon","lebanon","2,346,000.00","2016 est.","110","Middle East"
"Zimbabwe","zimbabwe","2,122,000.00","2016 est.","111","Africa"
"Albania","albania","2,109,000.00","2016 est.","112","Europe"
"El Salvador","el-salvador","1,983,000.00","2016 est.","113","Central America"
"Cote d'Ivoire","cote-divoire","1,914,000.00","2016 est.","114","Africa"
"Yemen","yemen","1,819,000.00","2016 est.","116","Middle East"
"Cyprus","cyprus","1,770,000.00","2016 est.","117","Europe"
"Luxembourg","luxembourg","1,709,000.00","2016 est.","118","Europe"
"Cambodia","cambodia","1,697,000.00","2016 est.","119","East Asia/Southeast Asia"
"Bhutan","bhutan","1,632,000.00","2016 est.","120","South Asia"
"Kosovo","kosovo","1,573,000.00","2016 est.","121","Europe"
"Cameroon","cameroon","1,558,000.00","2016 est.","122","Africa"
"Nicaragua","nicaragua","1,551,000.00","2016 est.","123","Central America"
"Tanzania","tanzania","1,457,000.00","2016 est.","124","Africa"
