name,slug,value,date_of_information,ranking,region
"Guinea","guinea","0","2015 est.","162","Africa"
"Guinea-Bissau","guinea-bissau","0","2015 est.","163","Africa"
"Guyana","guyana","0","2015 est.","164","South America"
"Haiti","haiti","0","2015 est.","165","Central America"
"Jordan","jordan","0","2015 est.","166","Middle East"
"Kiribati","kiribati","0","2015 est.","167","Australia - Oceania"
"Korea, North","korea-north","0","2015 est.","168","East Asia/Southeast Asia"
"Laos","laos","0","2015 est.","169","East Asia/Southeast Asia"
"Lebanon","lebanon","0","2015 est.","170","Middle East"
"Lesotho","lesotho","0","2015 est.","171","Africa"
"Liberia","liberia","0","2015 est.","172","Africa"
"Luxembourg","luxembourg","0","2017 est.","173","Europe"
"Macau","macau","0","2015 est.","174","East Asia/Southeast Asia"
"Madagascar","madagascar","0","2015 est.","175","Africa"
"Malawi","malawi","0","2015 est.","176","Africa"
"Maldives","maldives","0","2015 est.","177","South Asia"
"Mali","mali","0","2015 est.","178","Africa"
"Marshall Islands","marshall-islands","0","2015 est.","179","Australia - Oceania"
"Mauritania","mauritania","0","2015 est.","180","Africa"
"Mauritius","mauritius","0","2015 est.","181","Africa"
"Micronesia, Federated States of","micronesia-federated-states-of","0","","182","Australia - Oceania"
"Mongolia","mongolia","0","2015 est.","183","East Asia/Southeast Asia"
"Montserrat","montserrat","0","2015 est.","184","Central America"
"Mozambique","mozambique","0","2015 est.","185","Africa"
"Nauru","nauru","0","2015 est.","186","Australia - Oceania"
"Nepal","nepal","0","2015 est.","187","South Asia"
"New Caledonia","new-caledonia","0","2015 est.","188","Australia - Oceania"
"Niue","niue","0","2015 est.","189","Australia - Oceania"
"Papua New Guinea","papua-new-guinea","0","2015 est.","190","East Asia/Southeast Asia"
"Paraguay","paraguay","0","2015 est.","191","South America"
"Rwanda","rwanda","0","2015 est.","192","Africa"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","0","2015 est.","193","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","0","2015 est.","194","Central America"
"Saint Lucia","saint-lucia","0","2015 est.","195","Central America"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","0","2015 est.","196","North America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","0","2015 est.","197","Central America"
"Samoa","samoa","0","2015 est.","198","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","0","2015 est.","199","Africa"
"Seychelles","seychelles","0","2015 est.","200","Africa"
"Sierra Leone","sierra-leone","0","2015 est.","201","Africa"
"Sint Maarten","sint-maarten","0","2015 est.","202","Central America"
"Solomon Islands","solomon-islands","0","2015 est.","203","Australia - Oceania"
"Somalia","somalia","0","2015 est.","204","Africa"
"South Sudan","south-sudan","0","2015 est.","205","Africa"
"Tajikistan","tajikistan","0","2015 est.","206","Central Asia"
"Tanzania","tanzania","0","2015 est.","207","Africa"
"Timor-Leste","timor-leste","0","2015 est.","208","East Asia/Southeast Asia"
"Togo","togo","0","2015 est.","209","Africa"
"Tonga","tonga","0","2015 est.","210","Australia - Oceania"
"Turks and Caicos Islands","turks-and-caicos-islands","0","2015 est.","211","Central America"
"Tuvalu","tuvalu","0","","212","Australia - Oceania"
"Uganda","uganda","0","2015 est.","213","Africa"
"Uruguay","uruguay","0","2015 est.","214","South America"
"Vanuatu","vanuatu","0","2015 est.","215","Australia - Oceania"
"Zimbabwe","zimbabwe","0","2015 est.","216","Africa"
