name,slug,value,date_of_information,ranking,region
"Belarus","belarus","4,381,000","2016 est.","86","Europe"
"Somalia","somalia","4,154,000","2016 est.","87","Africa"
"Belgium","belgium","4,122,000","2020 est.","88","Europe"
"Tunisia","tunisia","4,054,000","2017 est.","89","Africa"
"Greece","greece","4,000,000","2020 est.","90","Europe"
"Israel","israel","3,893,000","2020 est.","91","Middle East"
"Singapore","singapore","3,778,000","2019 est.","92","East Asia/Southeast Asia"
"Syria","syria","3,767,000","2017 est.","93","Middle East"
"Austria","austria","3,739,000","2020 est.","94","Europe"
"Honduras","honduras","3,735,000","2017 est.","95","Central America"
"Papua New Guinea","papua-new-guinea","3,681,000","2017 est.","96","East Asia/Southeast Asia"
"Benin","benin","3,662,000","2007 est.","97","Africa"
"Hong Kong","hong-kong","3,627,000","2020 est.","98","East Asia/Southeast Asia"
"Laos","laos","3,582,000","2017 est.","99","East Asia/Southeast Asia"
"Paraguay","paraguay","3,428,000","2017 est.","100","South America"
"Peru","peru","3,421,000","2020 est.","101","South America"
"Bulgaria","bulgaria","3,113,000","2020 est.","102","Europe"
"Nicaragua","nicaragua","3,046,000","2017 est.","103","Central America"
"Serbia","serbia","3,000,000","2020 est.","104","Europe"
"El Salvador","el-salvador","2,908,000","2019 est.","105","Central America"
"Kyrgyzstan","kyrgyzstan","2,841,000","2017 est.","106","Central Asia"
"Denmark","denmark","2,736,000","2020 est.","107","Europe"
"Eritrea","eritrea","2,710,000","2017 est.","108","Africa"
"New Zealand","new-zealand","2,709,000","2020 est.","109","Australia - Oceania"
"Norway","norway","2,699,000","2020 est.","110","Europe"
"Kuwait","kuwait","2,695,000","2017 est.","111","Middle East"
"Togo","togo","2,595,000","2007 est.","112","Africa"
"Finland","finland","2,520,000","2020 est.","113","Europe"
"Slovakia","slovakia","2,511,000","2020 est.","114","Europe"
"Turkmenistan","turkmenistan","2,305,000","2013 est.","115","Central Asia"
"Tajikistan","tajikistan","2,295,000","2016 est.","116","Central Asia"
"Ireland","ireland","2,289,000","2020 est.","117","Europe"
"Oman","oman","2,255,000","2016 est.","118","Middle East"
"Central African Republic","central-african-republic","2,242,000","2017 est.","119","Africa"
"Lebanon","lebanon","2,166,000","2016 est.","120","Middle East"
"Congo, Republic of the","congo-republic-of-the","2,055,000","2016 est.","121","Africa"
"Qatar","qatar","1,953,000","2017 est.","122","Middle East"
"Costa Rica","costa-rica","1,843,000","2020 est.","123","Central America"
"Uruguay","uruguay","1,748,000","2017 est.","124","South America"
"Liberia","liberia","1,677,000","2017 est.","125","Africa"
"Croatia","croatia","1,656,000","2020 est.","126","Europe"
"Panama","panama","1,633,000","2017 est.","127","Central America"
"Armenia","armenia","1,507,000","2017 est.","128","Middle East"
"Mauritania","mauritania","1,437,000","2017 est.","129","Africa"
"Lithuania","lithuania","1,333,000","2020 est.","130","Europe"
"Moldova","moldova","1,295,000","2017 est.","131","Europe"
"Mongolia","mongolia","1,241,000","2017 est.","132","East Asia/Southeast Asia"
"Gaza Strip","gaza-strip","1,240,000","2017 est.","133","Middle East"
"West Bank","west-bank","1,240,000","2017 est.","134","Middle East"
"Botswana","botswana","1,177,000","2017 est.","135","Africa"
"Puerto Rico","puerto-rico","1,139,000","December 2014 est.","136","Central America"
"Libya","libya","1,114,000","2017 est.","137","Africa"
"Jamaica","jamaica","1,113,000","2020 est.","138","Central America"
"Albania","albania","1,104,000","2020 est.","139","Europe"
"Namibia","namibia","956,800","2017 est.","140","Africa"
"Lesotho","lesotho","930,800","2017 est.","141","Africa"
"Latvia","latvia","885,000","2020 est.","142","Europe"
"Slovenia","slovenia","885,000","2020 est.","143","Europe"
"Bahrain","bahrain","831,600","2017 est.","144","Middle East"
"Bosnia and Herzegovina","bosnia-and-herzegovina","806,000","2020 est.","145","Europe"
"Gambia, The","gambia-the","777,100","2007 est.","147","Africa"
"Guinea-Bissau","guinea-bissau","731,300","2013 est.","148","Africa"
"Jordan","jordan","731,000","2020 est.","149","Middle East"
"Georgia","georgia","686,000","2019 est.","150","Middle East"
"Estonia","estonia","648,000","2020 est.","151","Europe"
"Trinidad and Tobago","trinidad-and-tobago","629,400","2017 est.","152","Central America"
"Gabon","gabon","557,800","2017 est.","153","Africa"
"Mauritius","mauritius","554,000","2020 est.","154","Africa"
"Kosovo","kosovo","500,300","2017 est.","155","Europe"
"Luxembourg","luxembourg","476,000","2020 est.","156","Europe"
"Eswatini","eswatini","427,900","2016 est.","157","Africa"
"Cyprus","cyprus","416,000","2019 est.","158","Europe"
"Bhutan","bhutan","397,900","2017 est.","159","South Asia"
"Macau","macau","392,000","2020 est.","160","East Asia/Southeast Asia"
"Fiji","fiji","353,100","2017 est.","161","Australia - Oceania"
"Guyana","guyana","313,800","2013 est.","162","South America"
"Djibouti","djibouti","294,600","2012","163","Africa"
"Timor-Leste","timor-leste","286,700","2016 est.","164","East Asia/Southeast Asia"
"Comoros","comoros","278,500","2016 est.","165","Africa"
"Malta","malta","223,000","2019 est.","166","Europe"
"Maldives","maldives","222,200","2017 est.","167","South Asia"
"Brunei","brunei","203,600","2014 est.","168","East Asia/Southeast Asia"
"Solomon Islands","solomon-islands","202,500","2007 est.","169","Australia - Oceania"
"Iceland","iceland","200,000","2020 est.","170","Europe"
"Bahamas, The","bahamas-the","196,900","2013 est.","171","Central America"
